INDEX,11FI05101,11FC05031,11FC05032,11FC05033,11FC05034,11FC05035,11FC05036,11FC05041,11FC05042,11FC05043,11FC05044,11FC05045,11FC05046,11TI05001,11TI05002,11TI05003,11TI05004,11TI05005,11TI05006,11TI05011,11TI05012,11TI05013,11TI05014,11TI05015,11TI05016,11TI05044,11TC05000
1/4/2016 23:17,52163.76953,8613.668945,8232.583008,8886.920898,8613.504883,8469.861328,8984.389648,4290.557617,4439.385254,4380.501465,4244.349609,4320.342285,4303.034668,617.4950562,623.5221558,628.5369263,619.0217285,623.6688843,625.8066406,831.1407776,835.967804,835.239563,835.0797577,838.8797302,838.9839478,1034.882019,837.7057495
1/4/2016 23:37,52082.86719,8597.78418,8222.300781,8907.702148,8535.413086,8430.779297,9029.317383,4295.739746,4445.880859,4374.188965,4285.33252,4298.634277,4319.472656,617.7166138,623.5219116,628.8035889,618.8838501,623.8826904,625.7811279,831.2319489,836.3356628,838.5327148,838.8274841,837.325119,836.819519,1037.570313,837.7414551
1/4/2016 23:57,52127.60938,8587.932617,8228.682617,8957.150391,8634.430664,8442.845703,8967.379883,4303.741699,4478.428223,4367.495117,4258.529785,4328.955566,4337.338379,617.9381714,623.2852783,629.0702515,618.8216553,623.9533081,625.7555542,832.6083832,837.440918,835.3109589,838.245224,836.8539124,836.482132,1037.567627,837.8312988
1/5/2016 0:17,52141.11719,8622.869141,8263.441406,8869.573242,8573.144531,8471.532227,8995.69043,4286.121094,4443.27832,4340.029785,4309.855957,4294.318359,4312.526855,617.9736938,623.048645,628.5734253,618.7595215,623.7584229,625.685791,834.457077,837.248703,834.6938477,835.1248627,838.7411652,839.0943909,1034.841003,837.9944458
1/5/2016 0:37,52231.98047,8711.209961,8273.666016,8878.555664,8566.862305,8511.901367,9006.8125,4308.818848,4462.882813,4364.563965,4271.595215,4319.668457,4291.768555,617.6290894,622.8405151,627.8689575,618.8880005,623.5635376,625.5882568,833.3868408,838.2247772,837.0837555,837.4896393,836.9362946,836.3755493,1036.248901,838.1576538
1/5/2016 0:57,52160.41406,8650.664063,8291.526367,8913.828125,8556.955078,8419.368164,8969.356445,4296.343262,4482.09082,4381.910156,4277.333008,4308.527344,4327.804688,617.2844849,622.7727661,627.1644897,619.1201782,623.4061279,625.4907227,832.236618,838.1668854,838.1559143,837.7875671,836.4797211,835.9532013,1036.125427,838.2583008
1/5/2016 1:17,52319.30859,8653.494141,8249.701172,8911.674805,8613.167969,8444.664063,8969.892578,4281.174805,4473.867676,4358.469727,4279.044922,4317.01709,4306.801758,617.1108398,622.7050171,627.0524292,619.352356,623.3182373,625.4227295,833.4806671,836.2723541,833.5278015,837.1082001,838.2716522,838.2596741,1035.059021,838.274292
1/5/2016 1:37,52210.875,8655.005859,8280.224609,8913.719727,8587.383789,8437.771484,8972.444336,4281.42334,4442.425781,4348.387695,4248.961426,4307.719238,4318.189941,617.2856445,622.6546021,627.1010132,619.4232178,623.2302856,625.37323,832.1859741,836.0453491,834.9051819,835.9859009,838.7037048,838.0628967,1035.338074,838.2902832
1/5/2016 1:57,52116.74609,8677.108398,8282.935547,8929.652344,8502.699219,8394.043945,9024.271484,4289.797363,4463.356934,4377.933105,4290.199219,4302.668457,4329.677734,617.4605103,622.6889648,627.1496582,619.4066162,623.1686401,625.3237305,833.1062622,837.3947296,836.3590546,836.687088,838.0640259,836.1015015,1036.731384,838.18573
1/5/2016 2:17,52140.11328,8685.144531,8300.389648,8903.384766,8556.681641,8423.024414,8941.884766,4283.839844,4481.286621,4363.486816,4272.890625,4337.685059,4330.566895,617.5479736,622.7233276,627.1627197,619.3900146,623.1553345,625.4498291,831.6616974,836.8980255,834.9104462,838.453064,838.9681396,837.1784821,1036.022827,837.918457
1/5/2016 2:37,52110.10938,8670.226563,8283.077148,8899.973633,8561.665039,8381.580078,8924.610352,4296.272461,4465.597168,4363.659668,4281.98291,4338.260254,4300.467285,617.4578857,622.7740479,627.1662598,619.0494995,623.1420898,625.6855469,833.1074066,836.813858,835.125946,838.708374,837.3723907,835.3542328,1035.971863,837.6511841
1/5/2016 2:57,52125.82813,8684.046875,8273.080078,8874.629883,8628.710938,8423.007813,8937.59082,4279.288086,4481.823242,4354.123047,4252.638184,4255.317871,4331.99707,617.3677979,622.9043579,627.1697998,618.5336914,623.1981201,625.9213257,831.7301178,835.8470154,834.2713318,837.0158386,839.3354034,838.9545288,1036.393372,837.5762329
1/5/2016 3:17,52155.11719,8676.75,8247.916992,8954.844727,8630.707031,8431.736328,8918.905273,4282.99707,4476.421387,4348.785156,4259.641602,4328.068359,4325.004883,617.3153687,623.034668,627.3386841,618.2928467,623.3816528,626.0921021,831.9117432,837.4140015,836.7719116,837.3226624,838.4636841,837.5131378,1036.101563,837.7601929
1/5/2016 3:37,52101.78906,8647.102539,8283.103516,8938.213867,8579.179688,8451.102539,8903.039063,4291.617188,4445.106445,4359.181641,4286.980469,4304.047363,4310.666016,617.2891846,623.0291748,627.552124,618.2233276,623.5652466,626.2224731,832.4745483,836.742157,835.872757,837.5119934,837.9816589,838.176239,1036.295959,837.9177856
1/5/2016 3:57,52176.86719,8664.725586,8231.746094,8931.742188,8621.927734,8425.830078,8939.87207,4315.081055,4471.929199,4354.929688,4282.398438,4316.354492,4330.180176,617.2630005,623.0206299,627.765564,618.1538086,623.7411499,626.3528442,832.8698883,836.0796967,833.9018402,835.9695587,840.2522583,838.7968445,1036.647308,837.9934082
1/5/2016 4:17,52114.47656,8669.558594,8285.779297,8923.963867,8607.229492,8424.422852,8921.720703,4299.594727,4457.643555,4351.099121,4269.918945,4267.853027,4317.262207,617.3860474,623.012146,627.9956055,618.3175659,623.9028931,626.2359009,833.3868713,837.7727814,836.3105927,836.0584869,835.7946167,836.4298096,1037.635681,838.0690308
1/5/2016 4:37,52183.17188,8648.188477,8265.070313,8931.03125,8642.558594,8399.856445,8890.054688,4249.594727,4496.836914,4327.492188,4266.849609,4334.800293,4308.600586,617.6130981,622.8391724,628.2300415,618.6262207,624.0646973,626.7052002,832.1733093,837.0253296,836.0370178,836.7234192,837.9187164,837.7048187,1039.186584,838.2453003
1/5/2016 4:57,52181.84375,8635.447266,8306.40625,8947.100586,8632.52832,8409.707031,8887.643555,4267.868164,4459.407227,4369.062988,4282.037598,4332.098145,4320.173828,617.8401489,623.1057129,628.4735107,618.9348755,624.2270508,627.2337036,831.9886322,836.6155548,838.8070831,836.0157013,836.6593628,839.2919922,1037.587585,838.7328491
1/5/2016 5:17,52116.35156,8582.636719,8296.321289,8906.657227,8596.207031,8431.84082,8953.521484,4301.664063,4474.915039,4366.418945,4285.496094,4380.919922,4311.523438,617.8302002,623.4317627,628.8325195,618.7814941,624.3233643,626.7199707,833.173996,836.3856964,833.1365204,834.765564,841.1940918,841.8676453,1037.068237,838.6835938
1/5/2016 5:37,52087.13672,8629.133789,8261.714844,8896.294922,8621.375,8443.053711,8955.298828,4298.673828,4459.09668,4348.508301,4262.374023,4328.391113,4330.263184,617.7539673,623.2449341,628.6720581,618.5574341,623.6459351,625.9467773,832.8135529,835.5457306,836.1082458,836.6232605,837.1000214,837.043808,1035.580811,838.3036499
1/5/2016 5:57,52102.0625,8632.358398,8271.327148,8915.286133,8614.47168,8411.931641,8922.983398,4291.060547,4473,4378.884277,4275.935059,4246.648926,4333.895508,617.6777344,623.0630493,628.3862305,618.3491821,623.0918579,625.3276367,833.4610291,838.7772675,837.3734436,836.2252655,836.124649,837.0538177,1035.828918,837.9955444
1/5/2016 6:17,52103.83984,8623.189453,8264.246094,8943.056641,8599.677734,8455.529297,8913.351563,4283.486816,4484.073242,4379.279785,4281.354492,4313.035156,4359.762695,617.5305786,622.9224243,628.1853638,618.2693481,623.0734253,625.4282227,832.2079163,837.3349915,833.7783203,834.9225616,839.0032196,841.2491608,1036.437439,837.8404541
1/5/2016 6:37,52063.39844,8650.084961,8299.323242,8951.063477,8510.904297,8436.5,8943.182617,4289.486328,4468.856445,4353.766602,4272.232422,4348.294922,4315.360352,617.3814697,622.7818604,627.9844971,618.1895142,623.0549316,625.5287476,832.3454742,835.8104095,833.3057556,835.0594635,840.4990845,841.4726563,1036.62146,837.6853638
1/5/2016 6:57,52111.76563,8599.40918,8291.169922,8951.087891,8618.010742,8432.394531,8897.46582,4285.012695,4424.824219,4340.919922,4270.735352,4318.169922,4314.606934,617.2324219,622.7145996,627.7937622,618.1790771,622.9920044,625.4050293,832.367981,836.2958832,834.5628357,835.8736267,838.2223358,838.6562347,1037.348694,837.5881348
1/5/2016 7:17,52372.17969,8706.700195,8306.228516,8901.694336,8698.857422,8516.118164,8933.742188,4260.558105,4408.636719,4369.896973,4222.046875,4281.996582,4284.641602,617.6647949,623.260376,627.7449341,618.7233887,622.9177856,625.2262573,832.8980713,837.1894379,834.8111267,836.4537048,838.7914734,839.6306458,1035.137939,837.6132202
1/5/2016 7:37,52069.45313,8606.208008,8294.000977,8862.494141,8575.530273,8479.958008,8980.322266,4268.637207,4475.394043,4378.779785,4263.562012,4324.219238,4321.868164,617.7299805,623.3737183,627.6960449,618.8354492,622.6973267,625.0474243,832.2219238,837.8394623,836.3383026,836.8340759,838.0920563,838.39505,1036.826477,838.3981934
1/5/2016 7:57,52123.76172,8593.618164,8294.670898,8929.632813,8595.890625,8457.010742,8967.400391,4263.10498,4483.847656,4365.503418,4296.251953,4286.821289,4330.779297,617.4146729,623.0077515,627.6615601,618.4761963,622.3477173,624.9207764,830.0684204,836.0848389,835.9354248,835.2570496,838.897171,839.0458069,1037.13623,838.2761841
1/5/2016 8:17,52169.16797,8570.774414,8295.244141,8891.870117,8599.845703,8460.323242,9040.006836,4292.318359,4444.980469,4373.856934,4257.669922,4332.447266,4327.392578,617.0993042,622.6417847,627.8251343,618.4382935,621.9981079,624.8068848,833.0363312,836.1775055,834.5597382,836.3997345,839.0434723,838.9019928,1036.537537,838.163269
1/5/2016 8:37,52008.12109,8583.354492,8297.189453,8849.120117,8522.557617,8479.994141,8992.701172,4251.717285,4426.797363,4358.85498,4330.736328,4323.320313,4298.29248,616.9651489,622.4302368,627.9887085,618.5098877,621.8794556,624.6929932,832.3812103,837.373291,836.3882904,836.9487305,837.9218903,837.7944336,1036.984192,838.2324829
1/5/2016 8:57,52119.26172,8568.446289,8287.742188,8940.165039,8583.802734,8503.945313,9024.546875,4280.675293,4468.245117,4353.274414,4293.356445,4312.338867,4299.665527,617.0110474,622.3895874,628.1205444,618.5814819,621.9644165,624.5050049,832.8328247,837.6491089,837.4749451,838.9411469,835.9774628,835.386322,1037.305725,838.3016968
1/5/2016 9:17,52092.85547,8552.800781,8250.348633,8857.547852,8558.085938,8476.373047,9019.443359,4299.393555,4452.348145,4367.266602,4268.858887,4312.364258,4311.03418,617.0569458,622.348877,627.8174438,618.4044189,622.0493774,624.2988892,832.3626099,837.3403015,835.3928375,836.4473877,838.7385254,840.5789795,1036.020996,838.3702393
1/5/2016 9:37,52127,8538.390625,8302.78418,8879.460938,8563.691406,8449.229492,9017.022461,4285.731445,4455.786133,4365.458984,4310.01709,4303.737793,4287.251953,616.9998779,622.3099976,627.5144043,618.1428833,622.1321411,624.3040771,834.2915344,836.4641571,836.8360138,835.9969025,837.1375732,836.762558,1034.808838,838.4248047
1/5/2016 9:57,52095.11719,8600.243164,8260.553711,8977.672852,8568.661133,8397.870117,8997.228516,4279.130859,4483.174805,4354.912109,4268.229004,4314.571777,4326.244629,616.8407593,622.2730713,627.2155151,617.880188,622.2129517,624.4013672,834.4471893,837.4834595,838.8162842,838.2200012,833.7074738,833.7390442,1037.41394,838.4793701
1/5/2016 10:17,52140.13281,8613.302734,8274.058594,8909.50293,8569.283203,8434.783203,9019.580078,4297.27002,4477.28418,4342.899902,4294.790527,4316.900879,4316.512695,616.6816406,622.236145,626.9736328,617.6035767,622.2937622,624.4986572,831.7677307,835.8373413,833.6233673,835.7636108,840.4241333,840.1423645,1037.231079,838.3269043
1/5/2016 10:37,52120.85156,8612.110352,8270.439453,8854.128906,8576.514648,8465.897461,8994.791016,4254.267578,4463.131348,4336.259766,4266.666016,4319.021973,4308.008301,616.508667,622.1556396,626.7318115,617.527832,622.1056519,624.145813,833.5538177,835.8712158,833.736618,834.3391724,840.3657837,840.7237701,1036.778625,838.0256958
1/5/2016 10:57,52068.30078,8607.898438,8243.628906,8865.18457,8559.134766,8458.660156,9014.43457,4275.836914,4469.084961,4372.091797,4279.885254,4332.743652,4307.805176,616.4553833,622.0272827,626.7434082,617.5446167,621.9737549,624.0674438,831.5026703,836.5329285,834.5116425,837.1270905,838.7620697,837.5568237,1035.172546,837.9052734
1/5/2016 11:17,52124.04297,8603.669922,8249.443359,8916.896484,8624.168945,8456.87207,8970.15625,4272.771973,4474.266113,4353.524414,4289.345703,4323.746582,4317.220215,616.4992676,621.9501953,626.8755493,617.6065063,621.9769287,624.2644653,831.6731262,836.8014221,837.872345,837.4787445,836.906189,835.8972931,1035.581787,837.9786987
1/5/2016 11:37,52137.85938,8582.072266,8256.988281,8914.851563,8600.678711,8477.544922,8984.318359,4281.900879,4486.572754,4375.553711,4269.329102,4351.112793,4312.812988,616.5430908,622.0760498,627.1008911,617.6569214,622.2417603,624.6134033,833.3010254,836.7427521,835.9910126,837.7349396,837.5891571,837.5644531,1035.649292,838.052124
1/5/2016 11:57,52140.88672,8608.891602,8274.985352,8905.212891,8609.975586,8485.259766,8989.412109,4273.780273,4470.478516,4355.836426,4256.773926,4341.461914,4314.229004,616.7407837,622.2019043,627.3432617,617.6461792,622.6418457,624.9622803,832.5844421,836.795929,835.7929382,836.3692322,837.1416016,836.8734283,1036.227966,838.2962036
1/5/2016 12:17,52154.83594,8607.764648,8275.00293,8928.984375,8574.987305,8426.208008,8949.34082,4308.420898,4462.119629,4376.675781,4276.623535,4309.323242,4311.432617,617.050293,622.225708,627.5856934,617.635376,623.0419312,625.1870117,832.1338654,837.0190125,835.0893707,834.5835876,840.6483459,841.1931763,1035.747681,838.7227173
1/5/2016 12:37,52104.90234,8561.948242,8230.277344,8904.695313,8606.541016,8389.433594,9006.746094,4292.990234,4482.9375,4361.856934,4281.770508,4309.456055,4345.430664,617.0531006,621.8490601,627.3699951,617.5128174,622.8782959,624.4534302,832.9892731,836.3394775,834.9045258,835.4030457,837.8396454,838.6737671,1035.662476,837.5179443
1/5/2016 12:57,52120.91016,8635.541016,8292.19043,8892.738281,8594.94043,8452.714844,9000.617188,4298.82373,4456.70459,4363.317383,4264.928223,4315.962891,4325.985352,616.8096313,621.4724731,627.0706177,617.227478,622.4238281,624.2160034,832.6239166,836.5773926,835.3289642,838.2353973,838.5903473,836.2740784,1036.139038,837.6174927
1/5/2016 13:17,52075.25781,8600.455078,8285.072266,8908.467773,8551.000977,8428.417969,8989.516602,4289.018555,4439.255371,4380.172363,4247.44043,4325.037109,4314.171875,616.4407959,621.2180176,626.7713013,617.2493286,622.0594482,624.218811,831.3316498,836.533905,837.0405884,837.3496094,837.5284729,837.1510162,1034.826447,837.6832275
